NBHD_NAME,TTL_POPULATION_ALL,HISPANIC_OR_LATINO,WHITE,BLACK,NATIVE_AMERICAN,ASIAN,HAWAIIAN_PI,OTHER_RACE,TWO_OR_MORE,PCT_HISPANIC,PCT_WHITE,PCT_BLACK,PCT_NATIVEAM,PCT_ASIAN,PCT_HAWAIIANPI,PCT_OTHERRACE,PCT_TWOORMORE_RACES,MALE,FEMALE,AGE_LESS_5,AGE_5_TO_9,AGE_10_TO_14,AGE_15_TO_17,AGE_0_TO_9,AGE_10_TO_19,AGE_20_TO_29,AGE_30_TO_39,AGE_40_TO_49,AGE_50_TO_59,AGE_60_TO_69,AGE_70_TO_79,AGE_80_PLUS,AGELESS18,AGE65PLUS,PCT_AGELESS18,PCT_AGE65PLUS,MEDIAN_AGE_ALL,MEDIAN_AGE_MALE,MEDIAN_AGE_FEMALE,TTL_AGE_3_PLUS_ENRSTATUS,ENROLLED_IN_SCHOOL,NURSERY_OR_PRESCHOOL,KINDERGARTEN,GRADES_5_TO_8,GRADES_9_TO_12,COLLEGE_UNDERGRADUATE,GRADUATE_SCHOOL,NOT_ENROLLED,TOTAL_COMMUTERS,COMMUTE_LESS_15,COMMUTE_15_TO_30,COMMUTE_30_TO_45,COMMUTE_45_TO_60,COMMUTE_60_PLUS,TTLPOP_25PLUS_EDU,LESS_THAN_HS_DIPLOMA_EDU,HSGRAD_OR_EQUIV_EDU,SOMECOLLEGE_OR_AA_EDU,BACHELORS_OR_HIGHER_EDU,TTLPOP_5PLUS_LNG,ONLY_ENGLISH_LNG,SPANISH_LNG,FRENCH_LNG,FRENCH_CREOLE_LNG,ITALIAN_LNG,PORTUGESE_LNG,GERMAN_LNG,YIDDISH_LNG,OTHER_W_GERMAN_LNG,SCANDINAVIAN_LNG,GREEK_LNG,RUSSIAN_LNG,POLISH_LNG,SERBO_CROATIAN_LNG,OTHER_SLAVIC_LNG,ARMENIAN_LNG,PERSIAN_LNG,GUJARATI_LNG,HINDI_LNG,URDU_LNG,OTHER_INDIC_LNG,OTHER_INDO_EUR_LNG,CHINESE_LNG,JAPANESE_LNG,KOREAN_LNG,MON_KHMR_CMBDN_LNG,HMONG_LNG,THAI_LNG,LAOTIAN_LNG,VIETNAMESE_LNG,OTHER_ASIAN_LNG,TAGALOG_LNG,OTHER_PACIS_LNG,NAVAJO_LNG,OTHER_NATAM_LNG,HUNGARIAN_LNG,ARABIC_LNG,HEBREW_LNG,AFRICAN_ALL_LNG,ALL_OTHER_LNG,TTL_HOUSING_UNITS,OCCUPIED_HU,VACANT_HU,OWNER_OCCUPIED_HU,RENTER_OCCUPIED_HU,TTL_HOUSEHOLDS,FAMILY_HOUSEHOLDS,MARRIED_COUPLE_FAMILY,OTHER_FAMILY,MALE_HHLDR_NO_WIFE_PRESENT,FEMALE_HHLDR_NO_HSBND_PRESENT,NONFAMILY_HOUSEHOLD,HOUSEHOLDER_ALONE,HOUSEHOLDER_NOT_ALONE,HH_INC_LESS_10000,HH_INC_10000_14999,HH_INC_15000_19999,HH_INC_20000_24999,HH_INC_25000_29999,HH_INC_30000_34999,HH_INC_35000_39999,HH_INC_40000_44999,HH_INC_45000_49999,HH_INC_50000_59999,HH_INC_60000_74999,HH_INC_75000_99999,HH_INC_100000_124999,HH_INC_125000_149999,HH_INC_150000_199999,HH_INC_OVER_200000,MED_HH_INCOME,MED_FAMILY_INCOME,PER_CAPITA_INCOME,AVG_HH_INC,AVG_FAM_INCOME,MEDIAN_EARNINGS,MEDIAN_EARN_MALE,MEDIAN_EARN_FEMALE,MEDEARN_LESSHS,MEDEARN_HIGHSCHOOL,MEDEARN_SOMECOLLEGE,MEDEARN_BACHELORS,MEDEARN_GRAD_PROFESSIONAL,MED_YR_STRUCTURE_BUILT,BUILT_2010_OR_LATER,BUILT_2000_2009,BUILT_1990_1999,BUILT_1980_1989,BUILT_1970_1979,BUILT_1960_1969,BUILT_1950_1959,BUILT_1940_1949,BUILT_1939_OR_EARLIER,MED_CONTRACT_RENT,MED_GROSS_RENT,MEDIAN_HOME_VALUE,NATIVE_BORN,FOREIGN_BORN_FB,EUROPE_FB,NORTHERN_EUROPE_FB,WESTERN_EUROPE_FB,SOUTHERN_EUROPE_FB,EASTERN_EUROPE_FB,ASIA_FB,EASTERN_ASIA_FB,SOUTH_CENTRAL_ASIA_FB,SOUTH_EASTERN_ASIA_FB,WESTERN_ASIA_FB,AFRICA_FB,EASTERN_AFRICA_FB,MIDDLE_AFRICA_FB,NORTHERN_AFRICA_FB,SOUTHERN_AFRICA_FB,WESTERN_AFRICA_FB,OCEANIA_FB,AMERICAS_FB,LATIN_AMERICA_FB,CARRIBEAN_FB,CENTRAL_AMERICA_FB,SOUTH_AMERICA_FB,NORTH_AMERICA_FB,PCT_POVERTY,PCT_FAM_POVERTY
Lincoln Park,5749.0,2279.0,2648.0,559.0,13.0,185.0,0.0,0.0,65.0,40.11,44.67,10.51,0.2,3.31,0.0,0.0,1.19,2883.0,2866.0,266.0,438.0,293.0,161.0,704.0,507.0,1583.0,1076.0,481.0,589.0,442.0,254.0,113.0,1158.0,516.0,21.23,9.17,30.35,33.3,28.35,5589.0,1746.0,92.0,53.0,272.0,196.0,657.0,78.0,3843.0,2515.0,87.0,972.0,453.0,171.0,109.0,3827.0,927.0,655.0,1027.0,1218.0,5483.0,3833.0,1381.0,7.0,0.0,10.0,0.0,11.0,0.0,0.0,7.0,0.0,0.0,6.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,48.0,10.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,19.0,0.0,2910.0,2557.0,353.0,580.0,1977.0,2557.0,910.0,415.0,495.0,61.0,434.0,1647.0,1047.0,600.0,684.0,174.0,35.0,87.0,94.0,133.0,179.0,102.0,106.0,85.0,169.0,230.0,225.0,39.0,35.0,11.0,27269.0,27633.5,20139.6,40194.21,46004.27,26025.0,29103.0,20322.0,22026.0,20415.5,18163.0,38664.5,63594.0,1960.0,46.0,106.0,391.0,699.0,289.0,66.0,75.0,99.0,1139.0,646.5,707.5,216400.0,4989.0,760.0,16.0,7.0,0.0,9.0,0.0,164.0,39.0,21.0,42.0,62.0,99.0,29.0,0.0,30.0,0.0,6.0,7.0,474.0,474.0,9.0,430.0,35.0,0.0,35.55,27.22
City Park West,4414.0,634.0,2792.0,779.0,0.0,104.0,0.0,20.0,85.0,13.01,63.54,18.8,0.0,2.26,0.0,0.75,1.63,2312.0,2102.0,184.0,71.0,48.0,43.0,255.0,107.0,1211.0,1098.0,380.0,588.0,409.0,201.0,165.0,346.0,538.0,8.14,12.02,35.05,36.6,33.55,4277.0,698.0,56.0,19.0,37.0,88.0,264.0,187.0,3579.0,2290.0,56.0,862.0,488.0,150.0,109.0,3653.0,317.0,520.0,863.0,1953.0,4230.0,3861.0,155.0,40.0,0.0,19.0,0.0,25.0,0.0,8.0,0.0,0.0,19.0,0.0,0,22.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,2754.0,2470.0,284.0,814.0,1656.0,2470.0,574.0,419.0,155.0,63.0,92.0,1896.0,1490.0,406.0,544.0,231.0,142.0,76.0,215.0,77.0,84.0,53.0,37.0,205.0,268.0,145.0,100.0,115.0,142.0,69.0,43843.0,69504.0,35916.67,60651.08,98427.84,34341.5,35399.5,33276.0,25292.0,19922.0,23501.5,42883.5,58351.0,1951.5,8.0,316.0,160.0,234.0,323.0,170.0,153.0,63.0,1327.0,715.0,745.5,311850.0,4140.0,274.0,119.0,41.0,34.0,8.0,36.0,52.0,10.0,34.0,0.0,8.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,76.0,62.0,10.0,35.0,17.0,14.0,22.75,17.92
Whittier,6539.0,1499.0,3046.0,1781.0,55.0,0.0,0.0,0.0,158.0,22.92,46.58,27.24,0.84,0.0,0.0,0.0,2.42,2918.0,3621.0,463.0,607.0,390.0,211.0,1070.0,752.0,1376.0,1315.0,953.0,591.0,258.0,126.0,98.0,1671.0,306.0,25.55,4.68,30.4,30.8,30.1,6240.0,2092.0,145.0,88.0,315.0,402.0,440.0,232.0,4148.0,3168.0,11.0,1420.0,659.0,233.0,108.0,4254.0,565.0,654.0,1203.0,1832.0,6076.0,4526.0,1278.0,57.0,0.0,0.0,0.0,54.0,0.0,14.0,0.0,57.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,19.0,0.0,2195.0,2142.0,53.0,1291.0,851.0,2142.0,1391.0,800.0,591.0,58.0,533.0,751.0,494.0,257.0,148.0,112.0,90.0,162.0,166.0,65.0,73.0,129.0,61.0,165.0,173.0,308.0,179.0,216.0,90.0,70.0,59182.0,60197.0,25507.2,73009.38,72505.25,32713.0,31442.0,35000.0,17120.0,26738.0,31161.0,42270.0,50577.0,1939.0,0.0,88.0,75.0,41.0,148.0,120.0,141.0,28.0,1554.0,727.0,956.0,307000.0,5917.0,622.0,152.0,57.0,38.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,451.0,442.0,0.0,430.0,12.0,9.0,23.8,18.48
Capitol Hill,15382.0,1681.0,12270.0,411.0,109.0,436.0,4.0,31.0,440.0,11.24,79.49,2.7,0.71,2.81,0.03,0.18,2.84,8885.0,6497.0,218.0,183.0,84.0,114.0,401.0,276.0,5814.0,3836.0,1745.0,1637.0,1218.0,343.0,112.0,599.0,984.0,3.88,6.33,31.5,32.7,30.03,15228.0,2599.0,0.0,41.0,70.0,110.0,1409.0,813.0,12629.0,10806.0,350.0,4620.0,2248.0,582.0,504.0,12881.0,628.0,1512.0,3127.0,7614.0,15164.0,13577.0,1095.0,33.0,19.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,41.0,0.0,3,0.0,0.0,11.0,0.0,16.0,0.0,47.0,4.0,33.0,0.0,58.0,0.0,0.0,34.0,0.0,42.0,15.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,19.0,0.0,11491.0,10558.0,933.0,2385.0,8173.0,10558.0,1435.0,1101.0,334.0,213.0,121.0,9123.0,7178.0,1945.0,1322.0,663.0,305.0,616.0,699.0,764.0,640.0,552.0,544.0,940.0,854.0,1068.0,474.0,263.0,305.0,207.0,40067.67,84977.0,38224.36,53899.77,102543.24,32290.0,33180.0,31140.67,19689.5,29359.33,29797.0,38534.33,47720.0,1949.67,0.0,473.0,224.0,380.0,1476.0,2069.0,1662.0,754.0,4453.0,758.33,785.67,230733.33,14519.0,863.0,175.0,32.0,64.0,15.0,64.0,310.0,161.0,79.0,42.0,28.0,19.0,0.0,0.0,19.0,0.0,0.0,0.0,359.0,282.0,0.0,184.0,98.0,77.0,17.2,5.74
North Capitol Hill,5600.0,457.0,4380.0,325.0,37.0,176.0,0.0,0.0,225.0,8.19,78.1,5.72,0.73,3.02,0.0,0.0,4.23,3036.0,2564.0,111.0,59.0,38.0,7.0,170.0,77.0,2323.0,1249.0,529.0,599.0,444.0,120.0,89.0,215.0,391.0,4.06,6.84,31.2,32.85,29.6,5524.0,579.0,35.0,5.0,38.0,7.0,215.0,236.0,4945.0,3847.0,83.0,1732.0,649.0,280.0,122.0,4527.0,131.0,427.0,1064.0,2905.0,5489.0,4922.0,258.0,40.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,68.0,24.0,0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,17.0,3.0,11.0,0.0,4164.0,3881.0,283.0,532.0,3349.0,3881.0,499.0,359.0,140.0,24.0,116.0,3382.0,2637.0,745.0,736.0,215.0,117.0,116.0,99.0,163.0,95.0,200.0,94.0,222.0,338.0,609.0,336.0,167.0,117.0,128.0,48513.0,63750.0,44654.23,62924.53,86738.22,44596.5,52367.5,39077.5,,13500.0,40323.0,50296.5,68420.5,1986.0,117.0,1313.0,496.0,259.0,275.0,179.0,81.0,169.0,1275.0,943.0,974.5,312350.0,5229.0,371.0,82.0,32.0,0.0,11.0,39.0,117.0,53.0,0.0,24.0,40.0,21.0,11.0,0.0,10.0,0.0,0.0,25.0,126.0,81.0,7.0,24.0,50.0,45.0,23.05,22.75
Civic Center,1880.0,119.0,1550.0,103.0,0.0,39.0,0.0,0.0,69.0,6.33,82.45,5.48,0.0,2.07,0.0,0.0,3.67,1026.0,854.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0,410.0,257.0,354.0,203.0,59.0,45.0,0.0,174.0,0.0,9.26,39.8,40.1,38.6,1880.0,222.0,0.0,0.0,0.0,0.0,121.0,101.0,1658.0,1177.0,65.0,521.0,190.0,26.0,52.0,1724.0,58.0,89.0,391.0,1186.0,1880.0,1756.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,7.0,0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,1407.0,1325.0,82.0,325.0,1000.0,1325.0,414.0,365.0,49.0,10.0,39.0,911.0,845.0,66.0,118.0,95.0,67.0,50.0,49.0,46.0,0.0,34.0,47.0,75.0,158.0,148.0,89.0,88.0,67.0,195.0,68459.0,130469.0,86164.52,121184.0,169117.15,53250.0,65577.0,41800.0,,,58380.0,54125.0,73163.0,2002.0,10.0,889.0,339.0,80.0,31.0,15.0,8.0,0.0,35.0,1333.0,1406.0,371500.0,1750.0,130.0,45.0,0.0,38.0,0.0,7.0,85.0,9.0,39.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,0.0
CBD,3553.0,343.0,2610.0,314.0,0.0,125.0,0.0,0.0,161.0,9.65,73.46,8.84,0.0,3.52,0.0,0.0,4.53,1989.0,1564.0,20.0,18.0,0.0,0.0,38.0,261.0,1264.0,640.0,563.0,452.0,233.0,59.0,43.0,38.0,196.0,1.07,5.52,31.9,32.7,30.8,3533.0,932.0,18.0,0.0,0.0,11.0,786.0,117.0,2601.0,2427.0,65.0,705.0,313.0,179.0,137.0,2617.0,131.0,239.0,750.0,1497.0,3533.0,3192.0,167.0,16.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,52.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,15.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,20.0,3261.0,2298.0,963.0,779.0,1519.0,2298.0,301.0,275.0,26.0,26.0,0.0,1997.0,1643.0,354.0,347.0,190.0,141.0,152.0,0.0,55.0,20.0,16.0,89.0,250.0,148.0,266.0,53.0,181.0,141.0,228.0,53707.0,187946.0,62293.86,93869.54,306208.97,46369.0,52841.0,40933.0,12063.0,21797.0,46138.0,76625.0,78482.0,1977.0,237.0,549.0,124.0,633.0,302.0,763.0,94.0,57.0,502.0,996.0,1034.0,268200.0,3431.0,122.0,49.0,17.0,14.0,0.0,18.0,38.0,31.0,0.0,0.0,7.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,15.0,0.0,0.0,21.9,0.0
Union Station,4695.0,417.0,3877.0,64.0,0.0,305.0,0.0,0.0,32.0,8.88,82.58,1.36,0.0,6.5,0.0,0.0,0.68,2542.0,2153.0,39.0,17.0,28.0,19.0,56.0,47.0,1122.0,1124.0,651.0,739.0,643.0,248.0,65.0,103.0,607.0,2.19,12.93,40.0,38.3,43.4,4656.0,460.0,0.0,0.0,28.0,19.0,161.0,235.0,4196.0,2484.0,151.0,1042.0,259.0,136.0,0.0,4145.0,209.0,427.0,703.0,2806.0,4656.0,4210.0,98.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,190.0,34.0,16.0,0.0,0.0,0.0,0.0,18.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3837.0,3190.0,647.0,1134.0,2056.0,3190.0,798.0,728.0,70.0,20.0,50.0,2392.0,1877.0,515.0,395.0,262.0,306.0,55.0,33.0,15.0,102.0,25.0,28.0,209.0,238.0,463.0,180.0,265.0,306.0,539.0,83654.0,151019.0,81448.67,118715.27,171217.42,68580.0,77481.0,56087.0,,21161.0,45878.0,75766.0,101786.0,1998.0,70.0,1822.0,167.0,486.0,303.0,208.0,148.0,25.0,608.0,1517.0,1594.0,472000.0,4258.0,437.0,127.0,49.0,9.0,0.0,69.0,295.0,160.0,31.0,104.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,6.39
Five Points,14321.0,2755.0,9205.0,1920.0,52.0,167.0,14.0,0.0,208.0,18.18,61.18,16.55,0.5,1.27,0.05,0.0,2.27,7781.0,6540.0,778.0,450.0,262.0,210.0,1228.0,485.0,4891.0,3470.0,1713.0,1365.0,804.0,281.0,84.0,1700.0,759.0,13.28,7.34,32.43,33.43,31.37,13841.0,2587.0,145.0,105.0,193.0,277.0,897.0,632.0,11254.0,8404.0,143.0,3320.0,1430.0,455.0,634.0,10894.0,1148.0,1129.0,2858.0,5759.0,13543.0,11394.0,1640.0,51.0,0.0,41.0,0.0,22.0,0.0,7.0,27.0,98.0,0.0,0.0,18,16.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,7.0,14.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,7.0,0.0,0.0,98.0,12.0,7620.0,6877.0,743.0,2033.0,4844.0,6877.0,2005.0,1262.0,743.0,231.0,512.0,4872.0,3116.0,1756.0,861.0,507.0,429.0,187.0,269.0,305.0,309.0,144.0,249.0,435.0,707.0,853.0,506.0,410.0,429.0,388.0,52055.33,68319.33,37851.11,73343.8,93376.89,41097.67,45316.0,38163.67,25982.0,27695.33,29962.0,49655.33,61638.0,1974.33,329.0,3709.0,428.0,391.0,188.0,191.0,164.0,72.0,2148.0,928.67,997.33,303800.0,13175.0,1146.0,133.0,5.0,74.0,16.0,38.0,91.0,53.0,0.0,38.0,0.0,97.0,15.0,0.0,9.0,0.0,54.0,22.0,803.0,761.0,15.0,721.0,25.0,42.0,26.37,23.73
Stapleton,16307.0,1920.0,11591.0,1619.0,51.0,553.0,0.0,38.0,535.0,10.69,71.5,10.18,0.28,3.97,0.0,0.32,3.06,8377.0,7930.0,2101.0,1609.0,670.0,198.0,3710.0,997.0,1399.0,4961.0,3211.0,883.0,841.0,179.0,126.0,4578.0,622.0,27.49,4.52,34.9,34.45,35.1,15006.0,3756.0,854.0,393.0,584.0,217.0,339.0,236.0,11250.0,6172.0,58.0,2943.0,1769.0,385.0,117.0,11300.0,1024.0,1477.0,1726.0,7073.0,14206.0,12615.0,940.0,102.0,0.0,49.0,0.0,36.0,0.0,13.0,14.0,0.0,10.0,13.0,0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.0,26.0,22.0,0.0,0.0,21.0,0.0,0.0,0.0,35.0,19.0,0.0,1.0,0.0,57.0,0.0,21.0,0.0,5428.0,5196.0,232.0,3810.0,1386.0,5196.0,3425.0,2793.0,632.0,269.0,363.0,1771.0,1328.0,443.0,122.0,81.0,798.0,199.0,55.0,19.0,138.0,84.0,110.0,171.0,363.0,545.0,631.0,748.0,798.0,1055.0,116434.5,144603.0,46196.92,132755.85,154755.46,64984.0,69166.0,57810.0,12086.0,28923.5,38955.0,77945.5,80940.0,2005.5,837.0,4344.0,180.0,39.0,0.0,13.0,0.0,0.0,15.0,1525.5,1611.0,416050.0,15225.0,1082.0,405.0,220.0,40.0,83.0,62.0,276.0,152.0,54.0,45.0,25.0,82.0,21.0,0.0,27.0,7.0,27.0,12.0,307.0,268.0,13.0,255.0,0.0,39.0,4.35,3.57
Montbello,33282.0,20456.0,3472.0,7718.0,0.0,521.0,182.0,20.0,913.0,53.38,8.88,19.6,0.0,1.24,0.37,0.07,2.18,16377.0,16905.0,3427.0,3782.0,3603.0,1480.0,7209.0,6262.0,4852.0,4768.0,4096.0,2858.0,1816.0,941.0,480.0,12292.0,2185.0,37.25,6.39,25.92,26.0,25.27,31073.0,11561.0,658.0,641.0,2972.0,2234.0,1696.0,141.0,19512.0,12077.0,201.0,4294.0,3674.0,905.0,1013.0,17277.0,5837.0,5483.0,4291.0,1666.0,29855.0,12119.0,16301.0,21.0,33.0,13.0,0.0,52.0,0.0,0.0,3.0,0.0,132.0,0.0,0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,9.0,53.0,53.0,24.0,115.0,0.0,0.0,0.0,146.0,0.0,35.0,218.0,24.0,9.0,0.0,18.0,0.0,460.0,0.0,8666.0,8336.0,330.0,5187.0,3149.0,8336.0,6668.0,4311.0,2357.0,553.0,1804.0,1668.0,1258.0,410.0,625.0,390.0,118.0,529.0,631.0,612.0,488.0,575.0,597.0,695.0,1054.0,1031.0,384.0,146.0,118.0,52.0,44183.17,42217.33,13579.42,51554.88,43335.44,21982.0,25462.67,17988.67,22111.0,25805.33,28534.17,34569.83,42714.5,1979.17,16.0,1069.0,1508.0,1600.0,2940.0,1259.0,155.0,98.0,21.0,917.33,1123.33,143783.33,22572.0,10710.0,167.0,16.0,38.0,0.0,113.0,345.0,98.0,22.0,220.0,5.0,537.0,35.0,0.0,0.0,0.0,502.0,82.0,9579.0,9579.0,122.0,9418.0,39.0,0.0,27.15,20.61
Lowry Field,8202.0,934.0,5946.0,806.0,14.0,234.0,0.0,31.0,237.0,11.39,72.49,9.83,0.17,2.85,0.0,0.38,2.89,3848.0,4354.0,520.0,818.0,511.0,189.0,1338.0,853.0,894.0,1763.0,1066.0,1006.0,769.0,196.0,317.0,2038.0,787.0,24.85,9.6,36.2,37.1,35.8,7897.0,2542.0,192.0,169.0,456.0,281.0,385.0,448.0,5355.0,3931.0,114.0,1839.0,888.0,141.0,204.0,5688.0,129.0,490.0,1024.0,4045.0,7682.0,6344.0,620.0,40.0,0.0,11.0,22.0,9.0,0.0,0.0,0.0,0.0,33.0,9.0,18,0.0,0.0,15.0,11.0,0.0,45.0,0.0,0.0,22.0,13.0,25.0,0.0,12.0,0.0,0.0,0.0,31.0,20.0,0.0,0.0,0.0,0.0,205.0,26.0,138.0,13.0,4233.0,3854.0,379.0,1855.0,1999.0,3854.0,1971.0,1542.0,429.0,149.0,280.0,1883.0,1617.0,266.0,258.0,115.0,535.0,133.0,111.0,97.0,157.0,71.0,136.0,127.0,430.0,481.0,248.0,181.0,535.0,524.0,76029.0,109803.0,52511.47,110450.96,144441.15,53887.0,68061.0,42319.0,12386.0,16544.0,32014.0,60504.0,80132.0,2002.0,243.0,2213.0,805.0,207.0,113.0,38.0,187.0,61.0,366.0,1085.0,1168.0,454800.0,7277.0,925.0,152.0,55.0,9.0,12.0,76.0,196.0,51.0,60.0,61.0,24.0,310.0,138.0,0.0,172.0,0.0,0.0,0.0,267.0,204.0,38.0,133.0,33.0,63.0,12.0,10.35
Clayton,4513.0,2012.0,1112.0,1238.0,50.0,25.0,0.0,7.0,69.0,44.58,24.64,27.43,1.11,0.55,0.0,0.16,1.53,2282.0,2231.0,276.0,276.0,350.0,224.0,552.0,666.0,806.0,770.0,550.0,492.0,319.0,219.0,139.0,1126.0,441.0,24.95,9.77,32.5,32.6,32.5,4404.0,1215.0,27.0,26.0,291.0,314.0,288.0,29.0,3189.0,1812.0,0.0,841.0,390.0,168.0,86.0,2870.0,1023.0,722.0,489.0,636.0,4237.0,2340.0,1782.0,43.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,18.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1639.0,1488.0,151.0,874.0,614.0,1488.0,906.0,480.0,426.0,81.0,345.0,582.0,400.0,182.0,190.0,69.0,37.0,61.0,185.0,108.0,60.0,67.0,28.0,111.0,139.0,174.0,145.0,12.0,37.0,33.0,40417.0,37069.0,20334.92,54313.24,53199.89,23015.0,26923.0,19559.0,22713.0,22813.0,23056.0,54861.0,43056.0,1945.0,0.0,77.0,50.0,90.0,17.0,40.0,324.0,450.0,591.0,701.0,902.0,152000.0,3638.0,875.0,19.0,0.0,0.0,10.0,9.0,18.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,838.0,838.0,25.0,813.0,0.0,0.0,25.2,24.06
